A,B,C,D,E,F,G,J,K,price
33.21,D,F,10,7601.4,7011.0,509.21999999999997,84,1483,63714
33.21,D,F,4,7687.5,6888.0,509.21999999999997,-49,1271,63714
33.21,D,F,4,7441.5,7011.0,517.83,-55,1796,63714
38.13,A,H,10,7564.5,6642.0,535.05,121,1660,63714
36.9,A,I,4,7699.8,6642.0,521.52,68,1698,63714
45.51,A,G,3,7539.9,6765.0,570.7199999999999,124,1389,63714
35.669999999999995,B,F,5,7675.2,7134.0,523.98,11,986,63714
44.28,B,E,3,7564.5,7503.0,569.49,110,847,63714
44.28,D,H,5,7293.9,7380.0,568.26,118,325,63714
39.36,D,H,3,7429.2,7257.0,539.9699999999999,20,273,48339
39.36,D,J,10,7736.7,6888.0,537.51,-50,298,48339
34.440000000000005,D,H,10,7343.1,7380.0,522.75,-60,481,48462
31.98,A,G,5,7626.0,6765.0,501.84000000000003,-10,1694,48462
34.440000000000005,C,G,10,7601.4,7503.0,516.6,-89,509,48462
38.13,B,F,41,7736.7,7257.0,532.59,6,143,48462
36.9,D,J,4,7712.1,7257.0,521.52,-3,154,48462
36.9,B,J,4,7699.8,7134.0,526.44,-5,1039,48462
36.9,D,F,3,7650.6,7134.0,519.06,79,803,48462
36.9,A,I,5,7539.9,6888.0,531.36,111,1192,48462
36.9,C,J,4,7798.2,7011.0,520.2900000000001,9,319,48462
36.9,C,F,3,7785.9,6765.0,527.67,141,1051,48462
36.9,B,I,5,7490.7,7257.0,533.8199999999999,108,283,48462
36.9,A,J,4,7343.1,7011.0,537.51,-56,73,48462
36.9,C,G,3,7785.9,7011.0,522.75,-58,879,48462
36.9,C,I,5,7810.5,7011.0,521.52,-19,1245,48462
36.9,B,J,4,7699.8,7380.0,519.06,30,1554,48462
36.9,D,I,5,7576.8,7626.0,525.2099999999999,-51,589,48462
36.9,D,G,3,7146.3,7503.0,542.4300000000001,-1,191,48462
62.730000000000004,B,G,10,7527.6,7380.0,635.91,-52,550,190158
62.730000000000004,A,G,10,7736.7,6642.0,629.76,90,1551,190158
62.730000000000004,B,G,10,7650.6,7011.0,633.45,102,910,190158
62.730000000000004,A,G,10,7712.1,7011.0,629.76,138,414,190158
62.730000000000004,B,G,10,7736.7,7134.0,628.5300000000001,95,950,190158
62.730000000000004,B,G,10,7662.9,7257.0,627.3,44,1041,190158
62.730000000000004,A,E,5,7330.8,7011.0,644.52,24,1202,190158
62.730000000000004,A,E,5,7564.5,6765.0,637.14,-62,1829,190158
62.730000000000004,B,E,5,7478.4,7011.0,644.52,-6,777,190158
62.730000000000004,A,E,5,7724.4,6888.0,633.45,34,1265,190158
62.730000000000004,A,E,5,7638.3,6765.0,633.45,-70,1735,190158
62.730000000000004,B,E,5,7687.5,7011.0,626.0699999999999,40,269,190158
62.730000000000004,A,E,5,7712.1,6765.0,627.3,35,466,190158
62.730000000000004,A,E,5,7724.4,6765.0,629.76,-27,1540,190158
62.730000000000004,B,E,5,7662.9,7134.0,629.76,-70,1810,190158
62.730000000000004,B,G,10,7675.2,7134.0,629.76,-11,1310,190158
88.56,C,J,5,7392.3,7872.0,707.25,-1,294,190281
51.66,A,D,22,7601.4,6765.0,594.09,20,890,190281
51.66,D,D,22,7724.4,6888.0,585.48,91,446,190281
51.66,A,D,22,7601.4,6888.0,589.17,96,914,190281
75.03,B,F,5,7675.2,7257.0,660.51,87,1626,190281
63.96,A,D,5,7515.3,7011.0,638.37,39,1498,190281
119.31,D,G,41,7035.6,7380.0,810.5699999999999,114,943,190281
65.19,D,H,9,7539.9,7503.0,633.45,7,989,190404
67.65,D,H,10,7626.0,6789.6,649.44,-89,1014,190404
75.03,D,G,5,7343.1,7749.0,676.5,140,1452,190404
55.35,C,F,22,7847.4,7134.0,596.55,-15,750,190404
55.35,B,D,9,7355.4,7257.0,616.23,25,740,190404
62.730000000000004,D,E,10,7884.299999999999,7011.0,617.4599999999999,119,599,190527
62.730000000000004,D,E,10,7380.0,7011.0,633.45,59,686,190527
63.96,A,G,10,7613.7,6765.0,633.45,67,1386,190527
63.96,A,E,10,7662.9,6519.0,635.91,80,319,190527
65.19,A,G,5,7515.3,6765.0,644.52,69,1692,190527
67.65,A,J,4,7662.9,6888.0,646.98,-31,1305,190650
63.96,D,F,10,7613.7,7257.0,628.5300000000001,98,818,190650
63.96,D,F,10,7859.7,7011.0,624.84,45,1773,190650
61.5,D,F,4,7367.7,7503.0,630.99,50,1757,190650
61.5,D,F,4,7736.7,7134.0,621.15,153,1208,190650
82.41000000000001,A,H,5,7638.3,6642.0,690.0300000000001,36,162,190650
67.65,D,E,5,7503.0,7503.0,645.75,-45,1184,190773
67.65,A,E,5,7589.1,7011.0,643.2900000000001,-20,865,190773
67.65,A,E,5,7552.2,6765.0,646.98,138,645,190773
67.65,A,E,5,7662.9,6888.0,643.2900000000001,133,757,190773
66.42,B,D,5,7380.0,7134.0,646.98,52,867,190773
66.42,C,D,5,7773.6,6765.0,635.91,37,620,190773
66.42,D,F,10,7158.6,7380.0,656.8199999999999,38,549,190773
67.65,D,G,10,7662.9,6888.0,644.52,-15,1372,190773
67.65,A,E,5,7589.1,6888.0,644.52,54,714,190773
67.65,A,E,5,7453.8,6888.0,651.9,-16,1198,190773
67.65,A,E,5,7638.3,6765.0,640.83,110,1403,190773
67.65,B,E,5,7527.6,7257.0,645.75,60,640,190773
72.57,D,H,10,7601.4,6888.0,660.51,47,1341,190896
68.88000000000001,B,E,10,7515.3,7257.0,648.2099999999999,-38,1690,190896
65.19,A,I,4,7601.4,6765.0,638.37,138,289,190896
62.730000000000004,D,F,10,7761.3,7257.0,627.3,20,1280,190896
61.5,D,D,10,7835.1,6888.0,608.85,-4,1127,191019
62.730000000000004,A,D,5,7626.0,6765.0,628.5300000000001,49,774,191019
62.730000000000004,D,E,10,7527.6,7380.0,628.5300000000001,139,1162,191142
61.5,D,E,4,7576.8,7257.0,622.38,12,1437,191142
73.8,D,F,5,7675.2,6888.0,660.51,-72,1581,191142
73.8,D,F,5,7380.0,7503.0,674.0400000000001,39,421,191142
73.8,D,G,5,7515.3,7011.0,659.2800000000001,102,425,191142
63.96,C,E,10,7785.9,6888.0,624.84,56,659,191142
63.96,D,G,4,7269.3,7380.0,644.52,9,962,191142
61.5,A,E,10,7638.3,6765.0,628.5300000000001,78,1595,191142
61.5,A,E,10,7564.5,6765.0,628.5300000000001,-11,463,191142
61.5,A,E,10,7576.8,6888.0,627.3,71,961,191142
70.11,A,H,4,7589.1,6642.0,655.59,62,1566,191142
70.11,A,H,4,7539.9,6888.0,659.2800000000001,-48,1487,191142
62.730000000000004,C,E,10,7281.6,7626.0,642.06,85,1405,191142
72.57,D,G,5,7293.9,7134.0,670.35,-84,1390,191265
63.96,D,D,10,7490.7,7134.0,642.06,100,1617,191265
61.5,A,E,5,7527.6,6888.0,629.76,70,914,191265
63.96,A,E,5,7576.8,6765.0,634.6800000000001,115,585,191265
66.42,B,E,10,7330.8,7257.0,654.36,37,475,191265
66.42,B,F,5,7429.2,7134.0,650.67,5,582,191265
72.57,D,G,10,7724.4,6888.0,651.9,-73,101,191388
86.1,C,I,3,7773.6,7380.0,682.65,8,549,191388
67.65,B,G,10,7416.9,7626.0,655.59,-27,542,191388
67.65,A,E,5,7490.7,6888.0,654.36,115,532,191388
67.65,A,G,10,7675.2,6888.0,645.75,-90,1642,191388
67.65,B,G,10,7330.8,7257.0,659.2800000000001,-22,246,191388
73.8,D,H,10,7478.4,7380.0,662.9699999999999,11,1076,191511
62.730000000000004,A,G,10,7466.1,6888.0,637.14,23,131,191511
62.730000000000004,A,G,10,7539.9,6765.0,634.6800000000001,85,917,191511
62.730000000000004,A,G,10,7601.4,6765.0,633.45,147,1697,191511
61.5,D,F,4,7613.7,7626.0,617.4599999999999,-20,1768,191634
70.11,A,H,10,7576.8,6765.0,656.8199999999999,-47,1801,191634
56.580000000000005,A,G,19,7576.8,6642.0,611.31,-23,247,191634
65.19,B,F,4,7564.5,7503.0,635.91,84,1523,191634
61.5,A,E,10,7712.1,6765.0,629.76,113,1403,191757
66.42,D,E,5,7330.8,7626.0,653.13,110,1514,191757
67.65,D,E,5,7343.1,7380.0,653.13,84,101,191757
61.5,D,E,10,7736.7,6765.0,623.61,105,261,191757
61.5,A,E,10,7662.9,7011.0,619.92,-43,633,191757
61.5,A,E,10,7626.0,6888.0,622.38,125,500,191757
62.730000000000004,D,G,4,7785.9,6888.0,621.15,-24,1157,191880
66.42,A,H,4,7503.0,6888.0,645.75,150,1298,191880
81.18,A,E,3,7613.7,6765.0,690.0300000000001,-59,154,191880
65.19,D,H,4,7785.9,6888.0,630.99,-21,1488,192003
61.5,D,E,10,7404.6,7380.0,630.99,-58,655,192003
65.19,C,E,10,7810.5,7257.0,630.99,-49,919,192003
72.57,A,E,5,7650.6,6765.0,662.9699999999999,134,592,192003
70.11,C,D,5,7293.9,7503.0,656.8199999999999,-39,1079,192003
72.57,B,F,5,7675.2,7257.0,660.51,-24,119,192003
72.57,A,F,5,7626.0,7011.0,665.4300000000001,-54,853,192003
62.730000000000004,A,F,10,7539.9,6888.0,632.2199999999999,-88,1814,192126
62.730000000000004,A,F,10,7712.1,7011.0,628.5300000000001,29,1458,192126
73.8,A,F,3,7589.1,6888.0,665.4300000000001,-60,76,192126
62.730000000000004,A,F,10,7539.9,6888.0,635.91,131,1284,192126
62.730000000000004,D,D,5,7773.6,6765.0,629.76,74,830,192126
61.5,B,E,5,7503.0,7503.0,628.5300000000001,2,1646,192126
67.65,D,G,10,7576.8,6888.0,646.98,94,1153,192249
66.42,D,G,4,7872.0,7318.5,629.76,65,1126,192249
62.730000000000004,A,H,10,7589.1,6888.0,630.99,22,633,192249
66.42,A,F,10,7626.0,6765.0,645.75,3,106,192249
76.26,A,G,5,7576.8,6888.0,671.58,50,518,192249
61.5,A,D,5,7490.7,7011.0,628.5300000000001,66,1605,192249
67.65,C,F,10,7724.4,7749.0,630.99,136,255,192249
66.42,A,I,22,7712.1,7011.0,632.2199999999999,109,428,192372
86.1,D,F,3,8167.200000000001,6888.0,677.73,86,1104,192372
73.8,D,I,9,7835.1,7060.2,659.2800000000001,-43,1517,192495
70.11,D,G,10,7466.1,7134.0,653.13,-90,1021,192495
73.8,D,G,5,7810.5,7367.7,649.44,126,832,192495
61.5,A,F,10,7515.3,7134.0,627.3,30,1836,192495
77.49,A,J,5,7601.4,6888.0,672.81,44,1249,192495
61.5,C,F,10,7490.7,7429.2,630.99,-6,1740,192495
61.5,C,G,4,7613.7,7564.5,618.69,57,1112,192495
73.8,C,G,5,7539.9,7527.6,664.2,149,1567,192495
65.19,A,F,10,7662.9,6765.0,635.91,72,1071,192618
65.19,A,D,5,7662.9,6888.0,633.45,5,1224,192618
65.19,A,D,5,7626.0,7011.0,638.37,37,738,192618
65.19,B,D,5,7552.2,7134.0,638.37,-57,917,192618
67.65,A,E,5,7478.4,6888.0,653.13,-64,1817,192618
71.33999999999999,D,E,10,7515.3,7749.0,665.4300000000001,-56,1245,192618
70.11,A,F,10,7576.8,6888.0,656.8199999999999,30,1691,192741
66.42,A,G,4,7552.2,7011.0,639.6,100,526,192741
62.730000000000004,B,E,10,7564.5,7380.0,629.76,-6,590,192741
87.33,B,H,3,7589.1,7257.0,708.48,-89,893,192741
61.5,D,E,10,7675.2,7011.0,616.23,-31,1656,192864
68.88000000000001,A,D,3,7380.0,7134.0,666.66,78,495,192864
61.5,D,D,10,7785.9,6888.0,615.0,53,1738,192987
61.5,D,G,4,7736.7,7134.0,622.38,53,146,192987
62.730000000000004,B,D,5,7392.3,7380.0,633.45,29,1088,192987
62.730000000000004,A,F,10,7453.8,6888.0,635.91,-27,1814,192987
62.730000000000004,D,D,5,7490.7,7257.0,630.99,6,667,192987
62.730000000000004,B,D,5,7416.9,7257.0,639.6,19,353,192987
62.730000000000004,D,D,5,7662.9,7011.0,624.84,-15,260,192987
62.730000000000004,B,F,10,7638.3,7134.0,626.0699999999999,18,1179,192987
62.730000000000004,B,D,5,7392.3,7380.0,632.2199999999999,-64,1707,192987
62.730000000000004,D,F,10,7736.7,6765.0,624.84,63,1081,192987
62.730000000000004,A,D,5,7601.4,6765.0,632.2199999999999,73,455,192987
62.730000000000004,A,D,5,7675.2,7011.0,626.0699999999999,-43,1817,192987
62.730000000000004,B,D,5,7576.8,7134.0,629.76,-2,1310,192987
62.730000000000004,D,D,5,7724.4,6888.0,623.61,16,76,192987
62.730000000000004,D,F,10,7736.7,7011.0,626.0699999999999,-56,1290,192987
62.730000000000004,A,F,10,7552.2,6888.0,630.99,83,184,192987
62.730000000000004,C,F,10,7773.6,6949.5,621.15,-14,1576,192987
62.730000000000004,D,F,10,7503.0,7134.0,627.3,-22,364,192987
61.5,A,G,4,7626.0,6642.0,628.5300000000001,16,408,192987
61.5,A,G,4,7699.8,7011.0,621.15,-33,875,192987
71.33999999999999,A,F,5,7490.7,6765.0,662.9699999999999,84,1388,192987
62.730000000000004,A,D,5,7613.7,6642.0,632.2199999999999,57,1422,192987
49.2,A,G,19,7613.7,6888.0,578.1,145,618,193110
63.96,D,E,10,7724.4,7134.0,628.5300000000001,46,965,193233
51.66,A,G,9,7589.1,6888.0,595.3199999999999,87,1624,193233
63.96,A,E,10,7650.6,6765.0,634.6800000000001,134,783,193233
68.88000000000001,A,H,3,7466.1,6888.0,656.8199999999999,158,906,193233
70.11,B,F,5,7601.4,7011.0,656.8199999999999,141,432,193233
70.11,B,F,5,7466.1,7134.0,659.2800000000001,155,873,193233
70.11,A,F,5,7576.8,7011.0,660.51,119,529,193233
70.11,B,F,5,7318.5,7134.0,667.89,-76,473,193233
70.11,A,F,5,7552.2,7011.0,658.05,46,1474,193233
70.11,B,G,10,7515.3,7257.0,662.9699999999999,32,1858,193233
66.42,A,E,5,7589.1,6888.0,648.2099999999999,96,1558,193233
56.580000000000005,D,H,22,7626.0,6888.0,610.08,-18,1505,193356
75.03,D,I,10,7675.2,7011.0,664.2,160,1002,193356
63.96,D,H,4,7810.5,7134.0,624.84,70,542,193356
72.57,A,D,3,7404.6,7011.0,672.81,56,554,193356
72.57,B,D,3,7527.6,7380.0,666.66,18,849,193356
66.42,A,F,10,7539.9,7011.0,649.44,-78,1476,193356
76.26,B,G,5,7367.7,7134.0,683.88,58,901,193356
72.57,C,F,10,7810.5,6765.0,653.13,138,316,193479
63.96,A,H,10,7601.4,6888.0,638.37,-77,1727,193479
59.04,A,G,9,7626.0,7011.0,616.23,143,1255,193602
62.730000000000004,B,D,5,7712.1,7257.0,624.84,-17,989,193602
62.730000000000004,B,F,10,7675.2,7134.0,630.99,97,1492,193602
62.730000000000004,D,F,10,7761.3,7011.0,627.3,47,458,193602
62.730000000000004,D,F,10,7761.3,7134.0,628.5300000000001,79,838,193602
62.730000000000004,B,F,10,7662.9,7380.0,627.3,46,1418,193602
62.730000000000004,D,F,10,7810.5,6888.0,626.0699999999999,98,1443,193602
62.730000000000004,B,F,10,7749.0,6765.0,627.3,11,706,193602
62.730000000000004,A,D,5,7736.7,7011.0,629.76,121,681,193602
62.730000000000004,A,D,5,7601.4,6765.0,633.45,75,1071,193602
62.730000000000004,B,D,5,7662.9,7503.0,628.5300000000001,-33,453,193602
62.730000000000004,D,D,5,7810.5,6765.0,626.0699999999999,-90,1209,193602
62.730000000000004,C,D,5,7822.8,7011.0,624.84,32,458,193602
62.730000000000004,B,D,5,7749.0,7257.0,628.5300000000001,69,850,193602
62.730000000000004,B,F,10,7392.3,7257.0,639.6,147,299,193602
62.730000000000004,A,H,9,7503.0,7011.0,642.06,158,422,193602
66.42,A,G,5,7330.8,7257.0,656.8199999999999,89,1574,193602
62.730000000000004,A,I,9,7453.8,6888.0,637.14,50,875,193725
61.5,A,E,10,7576.8,7011.0,626.0699999999999,148,1300,193725
63.96,A,H,4,7626.0,6814.2,634.6800000000001,-16,510,193725
65.19,D,D,5,7527.6,6642.0,643.2900000000001,46,1174,193848
63.96,A,G,4,7539.9,6888.0,635.91,11,521,193848
63.96,C,G,4,7859.7,6888.0,624.84,64,631,193848
63.96,B,E,10,7687.5,7380.0,627.3,115,1459,193848
68.88000000000001,D,H,10,7601.4,6654.3,653.13,-52,922,193848
63.96,A,E,10,7466.1,6888.0,639.6,-6,1378,193848
63.96,A,E,10,7589.1,7011.0,627.3,153,1363,193848
63.96,A,E,10,7429.2,7011.0,635.91,71,1124,193848
63.96,B,E,10,7576.8,7257.0,632.2199999999999,-47,961,193848
63.96,C,E,10,7798.2,7011.0,629.76,55,650,193848
63.96,A,E,10,7564.5,6888.0,637.14,15,1064,193848
62.730000000000004,D,H,9,7650.6,7503.0,622.38,98,111,193971
62.730000000000004,D,E,10,7822.8,7257.0,613.77,16,128,193971
60.269999999999996,B,E,4,7146.3,7626.0,639.6,-37,385,193971
65.19,A,G,10,7527.6,6888.0,638.37,59,940,193971
65.19,A,H,4,7576.8,7011.0,637.14,-85,1588,193971
63.96,A,G,10,7626.0,6765.0,638.37,152,1003,193971
63.96,B,H,4,7552.2,7011.0,648.2099999999999,26,1692,193971
63.96,D,G,10,7773.6,7134.0,629.76,160,802,193971
63.96,A,H,4,7675.2,6765.0,638.37,141,471,193971
63.96,B,G,10,7638.3,7134.0,637.14,-29,1728,193971
63.96,B,G,10,7675.2,6888.0,638.37,-90,851,193971
63.96,B,G,10,7626.0,7134.0,639.6,51,533,193971
63.96,B,G,10,7503.0,7380.0,638.37,158,628,193971
63.96,B,G,10,7589.1,7134.0,634.6800000000001,28,312,193971
63.96,A,G,10,7650.6,6765.0,637.14,12,244,193971
63.96,A,E,5,7576.8,6765.0,638.37,8,899,193971
63.96,B,E,5,7355.4,7503.0,639.6,108,703,193971
63.96,B,E,5,7662.9,7257.0,634.6800000000001,-65,454,193971
73.8,B,E,5,7749.0,7380.0,669.12,24,895,193971
61.5,D,F,4,7995.0,6765.0,616.23,48,257,193971
65.19,D,F,10,7773.6,7134.0,630.99,24,176,194094
68.88000000000001,D,D,5,7687.5,7134.0,643.2900000000001,59,534,194094
65.19,B,E,10,7552.2,7134.0,644.52,-41,520,194217
75.03,A,G,5,7626.0,6642.0,674.0400000000001,57,232,194217
76.26,B,E,3,7515.3,7257.0,680.19,158,1392,194217
88.56,B,J,5,7490.7,7011.0,718.3199999999999,-56,1615,194217
40.59,B,H,3,7527.6,7011.0,552.27,-32,245,63960
36.9,B,D,5,7687.5,7257.0,523.98,-1,290,63960
44.28,A,F,5,7712.1,7011.0,557.19,-35,125,63960
40.59,D,G,5,7527.6,6888.0,546.12,70,1083,64083
41.82,D,G,5,7798.2,7011.0,541.2,76,232,64083
39.36,A,J,19,7503.0,7011.0,543.66,-37,1632,64083
38.13,C,H,5,7872.0,6642.0,530.13,32,857,64083
38.13,B,I,10,7293.9,7257.0,543.66,73,1272,64083
40.59,D,H,10,7626.0,7257.0,541.2,44,1524,64083
40.59,B,H,10,7589.1,7257.0,539.9699999999999,-75,1062,64083
40.59,A,I,4,7576.8,7011.0,542.4300000000001,72,438,64083
40.59,A,H,10,7466.1,7011.0,548.58,136,650,64083
40.59,B,I,4,7515.3,7257.0,546.12,-6,847,64083
40.59,C,I,4,7773.6,7011.0,537.51,100,532,64083
40.59,B,H,10,7675.2,7134.0,539.9699999999999,112,1136,64083
40.59,D,H,10,7724.4,7257.0,538.74,68,1159,64083
40.59,A,H,10,7466.1,7011.0,547.35,-74,699,64083
36.9,C,D,10,7822.8,6642.0,523.98,21,1309,64083
40.59,B,I,4,7318.5,7380.0,553.5,22,663,64083
40.59,A,H,10,7527.6,6765.0,547.35,53,1178,64083
40.59,C,I,4,7761.3,6888.0,538.74,-68,1056,64083
40.59,B,H,10,7539.9,7380.0,546.12,-78,504,64083
40.59,B,H,10,7662.9,7134.0,538.74,86,264,64083
40.59,D,H,10,7552.2,7134.0,546.12,-86,1049,64083
40.59,D,H,10,7650.6,7011.0,543.66,49,1778,64083
29.52,D,D,9,7318.5,7626.0,496.92,33,1455,64083
29.52,D,E,22,7416.9,7503.0,495.69000000000005,-78,629,64083
88.56,B,J,5,7429.2,7503.0,722.01,79,1679,194217
61.5,D,D,10,7847.4,6888.0,621.15,39,1092,194340
61.5,D,G,4,7773.6,7257.0,618.69,147,1790,194340
68.88000000000001,D,G,10,7687.5,7011.0,645.75,42,669,194340
68.88000000000001,D,H,4,7724.4,6888.0,643.2900000000001,83,746,194340
68.88000000000001,A,E,5,7712.1,7011.0,643.2900000000001,-58,918,194340
68.88000000000001,A,G,10,7589.1,6888.0,651.9,-63,1494,194340
68.88000000000001,A,I,22,7626.0,7011.0,650.67,-24,1633,194340
68.88000000000001,A,G,10,7638.3,6888.0,650.67,-75,1145,194340
67.65,A,F,10,7712.1,6765.0,644.52,113,1849,194340
67.65,D,D,5,7576.8,6888.0,644.52,48,1224,194340
68.88000000000001,A,G,10,7626.0,6888.0,649.44,157,753,194340
68.88000000000001,A,E,5,7662.9,6888.0,646.98,136,1374,194340
86.1,D,I,3,7687.5,7134.0,693.7199999999999,110,1636,194340
67.65,B,F,10,7650.6,7134.0,642.06,137,141,194340
68.88000000000001,A,E,5,7490.7,6888.0,654.36,-89,1009,194340
67.65,B,D,5,7712.1,7257.0,642.06,139,119,194340
68.88000000000001,A,G,10,7453.8,7011.0,655.59,-57,1696,194340
68.88000000000001,A,I,22,7626.0,6888.0,646.98,5,141,194340
71.33999999999999,A,I,22,7662.9,6519.0,661.74,-80,886,194340
66.42,A,G,10,7626.0,6642.0,642.06,96,1467,194340
62.730000000000004,A,F,5,7515.3,7011.0,632.2199999999999,103,488,194340
71.33999999999999,A,E,5,7650.6,7134.0,651.9,108,844,194340
52.89,A,F,19,7626.0,6888.0,599.01,28,1280,194340
52.89,A,F,19,7490.7,7011.0,601.4699999999999,102,463,194340
49.2,B,E,19,7539.9,7134.0,586.7099999999999,-65,387,194340
73.8,A,F,5,7564.5,6765.0,675.27,25,95,194340
63.96,D,F,10,7429.2,6888.0,648.2099999999999,85,1389,194463
63.96,D,G,4,7601.4,7134.0,638.37,-7,86,194463
63.96,A,H,9,7601.4,7011.0,634.6800000000001,102,721,194463
61.5,B,E,10,7466.1,7257.0,628.5300000000001,76,1697,194463
61.5,B,E,10,7441.5,7380.0,626.0699999999999,118,1815,194463
82.41000000000001,C,J,4,7896.6,6838.8,681.42,8,328,194463
63.96,A,H,4,7687.5,7134.0,632.2199999999999,-12,985,194586
50.43,B,D,22,7576.8,7134.0,587.94,137,775,194586
50.43,A,D,22,7662.9,6765.0,587.94,-49,1726,194586
50.43,A,D,22,7650.6,6888.0,590.4,44,1205,194586
50.43,A,D,22,7662.9,7011.0,586.7099999999999,43,1445,194586
62.730000000000004,D,E,4,7146.3,7380.0,649.44,-16,421,194709
61.5,B,E,10,7503.0,7257.0,630.99,53,81,194709
62.730000000000004,A,F,10,7453.8,7011.0,635.91,-48,886,194709
49.2,A,F,19,7490.7,7011.0,591.63,61,670,194709
61.5,B,G,4,7687.5,7380.0,630.99,-44,311,194709
61.5,D,E,10,7798.2,7134.0,624.84,99,1183,194709
61.5,B,E,10,7749.0,7134.0,623.61,78,1081,194709
61.5,B,G,4,7490.7,7257.0,632.2199999999999,-26,695,194709
61.5,D,E,10,7736.7,6888.0,622.38,114,733,194832
52.89,B,D,22,7330.8,7134.0,601.4699999999999,-28,592,194832
52.89,A,D,22,7662.9,6888.0,591.63,4,417,194832
81.18,A,E,3,7675.2,6888.0,690.0300000000001,133,1460,194832
67.65,A,H,5,7552.2,6888.0,649.44,106,1768,194832
67.65,A,H,5,7478.4,6888.0,651.9,-66,1787,194832
65.19,A,D,10,7552.2,6765.0,640.83,-57,1345,194955
68.88000000000001,A,G,10,7650.6,7011.0,650.67,140,594,194955
62.730000000000004,A,G,10,7503.0,6888.0,635.91,-5,1039,194955
62.730000000000004,A,E,5,7490.7,6888.0,634.6800000000001,82,142,194955
65.19,A,E,5,7613.7,6765.0,639.6,-32,925,194955
68.88000000000001,B,H,4,7392.3,7134.0,664.2,82,1104,194955
56.580000000000005,A,E,22,7699.8,7011.0,601.4699999999999,98,1559,195078
63.96,A,G,10,7613.7,6765.0,633.45,96,1037,195078
66.42,A,I,5,7662.9,6765.0,642.06,121,90,195078
63.96,A,E,5,7503.0,6765.0,638.37,-78,1722,195078
67.65,D,E,5,7195.5,7995.0,655.59,135,1843,195201
60.269999999999996,D,H,9,7662.9,7011.0,617.4599999999999,-3,1687,195324
62.730000000000004,D,G,4,7503.0,6888.0,635.91,154,138,195324
63.96,A,F,4,7687.5,7011.0,630.99,112,1370,195324
92.25,B,J,3,7736.7,6888.0,708.48,24,583,195324
67.65,A,G,10,7650.6,6642.0,648.2099999999999,-72,1000,195324
67.65,A,H,4,7613.7,6765.0,645.75,20,1309,195324
61.5,B,D,5,7749.0,7380.0,622.38,2,963,195324
75.03,A,F,3,7613.7,7011.0,670.35,15,442,195324
75.03,B,H,5,7527.6,7134.0,670.35,158,939,195324
88.56,B,G,3,7453.8,7503.0,717.09,-37,608,195324
67.65,D,E,10,7146.3,7626.0,661.74,81,1781,195447
61.5,C,D,10,7872.0,6888.0,617.4599999999999,-83,1702,195447
78.72,A,I,4,7478.4,6642.0,682.65,115,973,195447
75.03,D,H,10,7785.9,7072.5,661.74,-74,1126,195570
68.88000000000001,D,G,10,7798.2,7134.0,643.2900000000001,107,478,195570
59.04,A,H,9,7687.5,6888.0,612.5400000000001,-26,588,195570
66.42,A,E,10,7601.4,7011.0,643.2900000000001,-65,1389,195570
62.730000000000004,A,E,10,7589.1,6519.0,637.14,119,1757,195570
62.730000000000004,D,E,10,7749.0,7257.0,621.15,75,247,195570
72.57,B,D,3,7699.8,7503.0,655.59,118,1129,195570
72.57,B,H,10,7404.6,7380.0,670.35,-36,1348,195570
63.96,D,F,10,7515.3,6888.0,640.83,121,170,195693
75.03,A,H,10,7626.0,6519.0,672.81,7,639,195693
75.03,A,H,10,7687.5,6642.0,667.89,83,1747,195693
62.730000000000004,A,F,10,7613.7,6765.0,628.5300000000001,-39,947,195693
62.730000000000004,A,F,10,7503.0,6765.0,635.91,66,1077,195693
63.96,A,F,10,7589.1,6888.0,634.6800000000001,130,590,195693
61.5,A,E,4,7712.1,7011.0,616.23,35,1096,195693
62.730000000000004,B,G,4,7503.0,7134.0,639.6,145,1771,195693
65.19,C,G,4,7847.4,6888.0,635.91,34,1204,195693
65.19,D,F,10,7712.1,7011.0,627.3,137,1837,195816
67.65,D,D,5,7761.3,6888.0,638.37,-84,1277,195939
66.42,D,D,5,7380.0,7355.4,651.9,82,1760,195939
67.65,A,I,22,7589.1,6888.0,644.52,135,887,195939
67.65,B,I,22,7539.9,7257.0,648.2099999999999,10,725,195939
67.65,A,I,22,7712.1,7011.0,635.91,17,1599,195939
63.96,A,H,10,7564.5,6765.0,637.14,130,809,195939
63.96,A,H,10,7416.9,7011.0,640.83,129,1234,195939
61.5,B,D,5,7724.4,7011.0,624.84,122,600,195939
62.730000000000004,A,F,5,7515.3,6765.0,642.06,0,695,195939
61.5,B,E,5,7367.7,7134.0,637.14,107,925,195939
62.730000000000004,B,E,5,7564.5,7134.0,632.2199999999999,-80,187,195939
63.96,C,F,4,7207.8,7749.0,648.2099999999999,59,1050,196062
66.42,A,E,5,7564.5,6888.0,653.13,90,1440,196062
72.57,D,F,5,7552.2,7134.0,662.9699999999999,-1,218,196185
66.42,A,D,5,7699.8,6765.0,638.37,103,1480,196185
63.96,A,G,10,7478.4,7011.0,638.37,96,1394,196185
62.730000000000004,A,G,4,7539.9,6851.1,633.45,-77,698,196185
68.88000000000001,B,D,5,7404.6,7380.0,661.74,62,78,196185
76.26,B,F,5,7589.1,7257.0,677.73,54,1142,196185
67.65,A,E,10,7416.9,7011.0,649.44,-75,149,196308
67.65,A,E,10,7355.4,7011.0,651.9,66,1821,196308
